ea_id,sh_plotea_ofsp,sh_plotea_ofsp_r,sh_plotea_awassa83,sh_plotea_awassa83_r,sh_plotea_desi,sh_plotea_desi_r,sh_plotea_kabuli,sh_plotea_kabuli_r,sh_plotea_avocado,sh_plotea_avocado_r,sh_plotea_mango,sh_plotea_mango_r,sh_plotea_papaya,sh_plotea_papaya_r,sh_plotea_sweetpotato,sh_plotea_sweetpotato_r,sh_plotea_fieldp,sh_plotea_fieldp_r,sh_plotea_impcr1,sh_plotea_impcr1_r,sh_plotea_impcr2,sh_plotea_impcr2_r,sh_plotea_impcr3,sh_plotea_impcr3_r,sh_plotea_impcr4,sh_plotea_impcr4_r,sh_plotea_impcr5,sh_plotea_impcr5_r,sh_plotea_impcr6,sh_plotea_impcr6_r,sh_plotea_impcr7,sh_plotea_impcr7_r,sh_plotea_impcr8,sh_plotea_impcr8_r,sh_plotea_impcr9,sh_plotea_impcr9_r,sh_plotea_impcr10,sh_plotea_impcr10_r,sh_plotea_impcr11,sh_plotea_impcr11_r,sh_plotea_impcr12,sh_plotea_impcr12_r,sh_plotea_impcr13,sh_plotea_impcr13_r,sh_plotea_impcr14,sh_plotea_impcr14_r,sh_plotea_impcr15,sh_plotea_impcr15_r,sh_plotea_impcr16,sh_plotea_impcr16_r,sh_plotea_impcr17,sh_plotea_impcr17_r,sh_plotea_impcr18,sh_plotea_impcr18_r,sh_plotea_impcr19,sh_plotea_impcr19_r,sh_plotea_impcr20,sh_plotea_impcr20_r,sh_plotea_impcr21,sh_plotea_impcr21_r,sh_plotea_impcr22,sh_plotea_impcr22_r,sh_plotea_impcr23,sh_plotea_impcr23_r,sh_plotea_impcr24,sh_plotea_impcr24_r,sh_plotea_impcr25,sh_plotea_impcr25_r,sh_plotea_impcr26,sh_plotea_impcr26_r,sh_plotea_impcr27,sh_plotea_impcr27_r,sh_plotea_impcr28,sh_plotea_impcr28_r,sh_plotea_impcr29,sh_plotea_impcr29_r,sh_plotea_impcr30,sh_plotea_impcr30_r,sh_plotea_impcr31,sh_plotea_impcr31_r,sh_plotea_impcr32,sh_plotea_impcr32_r,sh_plotea_impcr33,sh_plotea_impcr33_r,sh_plotea_impcr34,sh_plotea_impcr34_r,sh_plotea_impcr35,sh_plotea_impcr35_r,sh_plotea_impcr36,sh_plotea_impcr36_r,sh_plotea_impcr37,sh_plotea_impcr37_r,sh_plotea_impcr38,sh_plotea_impcr38_r,sh_plotea_impcr39,sh_plotea_impcr39_r,sh_plotea_impcr40,sh_plotea_impcr40_r,sh_plotea_impcr41,sh_plotea_impcr41_r,sh_plotea_impcr42,sh_plotea_impcr42_r,sh_plotea_impcr43,sh_plotea_impcr43_r,sh_plotea_impcr44,sh_plotea_impcr44_r,sh_plotea_impcr45,sh_plotea_impcr45_r,sh_plotea_impcr46,sh_plotea_impcr46_r,sh_plotea_impcr47,sh_plotea_impcr47_r,sh_plotea_impcr48,sh_plotea_impcr48_r,sh_plotea_impcr49,sh_plotea_impcr49_r,sh_plotea_impcr50,sh_plotea_impcr50_r,sh_plotea_impcr51,sh_plotea_impcr51_r,sh_plotea_impcr52,sh_plotea_impcr52_r,sh_plotea_impcr53,sh_plotea_impcr53_r,sh_plotea_impcr54,sh_plotea_impcr54_r,sh_plotea_impcr55,sh_plotea_impcr55_r,sh_plotea_impcr56,sh_plotea_impcr56_r,sh_plotea_impcr57,sh_plotea_impcr57_r,sh_plotea_impcr58,sh_plotea_impcr58_r,sh_plotea_impcr59,sh_plotea_impcr59_r,sh_plotea_impcr60,sh_plotea_impcr60_r,sh_plotea_impcr61,sh_plotea_impcr61_r,sh_plotea_impcr62,sh_plotea_impcr62_r,sh_plotea_impcr63,sh_plotea_impcr63_r,sh_plotea_impcr64,sh_plotea_impcr64_r,sh_plotea_impcr65,sh_plotea_impcr65_r,sh_plotea_impcr66,sh_plotea_impcr66_r,sh_plotea_impcr67,sh_plotea_impcr67_r,sh_plotea_impcr68,sh_plotea_impcr68_r,sh_plotea_impcr69,sh_plotea_impcr69_r,sh_plotea_impcr70,sh_plotea_impcr70_r,sh_plotea_impcr71,sh_plotea_impcr71_r,sh_plotea_impcr72,sh_plotea_impcr72_r,sh_plotea_impcr73,sh_plotea_impcr73_r,sh_plotea_impcr74,sh_plotea_impcr74_r,sh_plotea_impcr75,sh_plotea_impcr75_r,sh_plotea_impcr76,sh_plotea_impcr76_r,sh_plotea_impcr77,sh_plotea_impcr77_r,sh_plotea_impcr78,sh_plotea_impcr78_r,sh_plotea_impcr79,sh_plotea_impcr79_r,sh_plotea_impcr80,sh_plotea_impcr80_r,sh_plotea_impcr81,sh_plotea_impcr81_r,sh_plotea_impcr82,sh_plotea_impcr82_r,sh_plotea_impcr83,sh_plotea_impcr83_r,ead_ofsp,ead_ofsp_r,ead_awassa83,ead_awassa83_r,ead_desi,ead_desi_r,ead_kabuli,ead_kabuli_r,ead_avocado,ead_avocado_r,ead_mango,ead_mango_r,ead_papaya,ead_papaya_r,ead_sweetpotato,ead_sweetpotato_r,ead_fieldp,ead_fieldp_r,ead_impcr1,ead_impcr1_r,ead_impcr2,ead_impcr2_r,ead_impcr3,ead_impcr3_r,ead_impcr4,ead_impcr4_r,ead_impcr5,ead_impcr5_r,ead_impcr6,ead_impcr6_r,ead_impcr7,ead_impcr7_r,ead_impcr8,ead_impcr8_r,ead_impcr9,ead_impcr9_r,ead_impcr10,ead_impcr10_r,ead_impcr11,ead_impcr11_r,ead_impcr12,ead_impcr12_r,ead_impcr13,ead_impcr13_r,ead_impcr14,ead_impcr14_r,ead_impcr15,ead_impcr15_r,ead_impcr16,ead_impcr16_r,ead_impcr17,ead_impcr17_r,ead_impcr18,ead_impcr18_r,ead_impcr19,ead_impcr19_r,ead_impcr20,ead_impcr20_r,ead_impcr21,ead_impcr21_r,ead_impcr22,ead_impcr22_r,ead_impcr23,ead_impcr23_r,ead_impcr24,ead_impcr24_r,ead_impcr25,ead_impcr25_r,ead_impcr26,ead_impcr26_r,ead_impcr27,ead_impcr27_r,ead_impcr28,ead_impcr28_r,ead_impcr29,ead_impcr29_r,ead_impcr30,ead_impcr30_r,ead_impcr31,ead_impcr31_r,ead_impcr32,ead_impcr32_r,ead_impcr33,ead_impcr33_r,ead_impcr34,ead_impcr34_r,ead_impcr35,ead_impcr35_r,ead_impcr36,ead_impcr36_r,ead_impcr37,ead_impcr37_r,ead_impcr38,ead_impcr38_r,ead_impcr39,ead_impcr39_r,ead_impcr40,ead_impcr40_r,ead_impcr41,ead_impcr41_r,ead_impcr42,ead_impcr42_r,ead_impcr43,ead_impcr43_r,ead_impcr44,ead_impcr44_r,ead_impcr45,ead_impcr45_r,ead_impcr46,ead_impcr46_r,ead_impcr47,ead_impcr47_r,ead_impcr48,ead_impcr48_r,ead_impcr49,ead_impcr49_r,ead_impcr50,ead_impcr50_r,ead_impcr51,ead_impcr51_r,ead_impcr52,ead_impcr52_r,ead_impcr53,ead_impcr53_r,ead_impcr54,ead_impcr54_r,ead_impcr55,ead_impcr55_r,ead_impcr56,ead_impcr56_r,ead_impcr57,ead_impcr57_r,ead_impcr58,ead_impcr58_r,ead_impcr59,ead_impcr59_r,ead_impcr60,ead_impcr60_r,ead_impcr61,ead_impcr61_r,ead_impcr62,ead_impcr62_r,ead_impcr63,ead_impcr63_r,ead_impcr64,ead_impcr64_r,ead_impcr65,ead_impcr65_r,ead_impcr66,ead_impcr66_r,ead_impcr67,ead_impcr67_r,ead_impcr68,ead_impcr68_r,ead_impcr69,ead_impcr69_r,ead_impcr70,ead_impcr70_r,ead_impcr71,ead_impcr71_r,ead_impcr72,ead_impcr72_r,ead_impcr73,ead_impcr73_r,ead_impcr74,ead_impcr74_r,ead_impcr75,ead_impcr75_r,ead_impcr76,ead_impcr76_r,ead_impcr77,ead_impcr77_r,ead_impcr78,ead_impcr78_r,ead_impcr79,ead_impcr79_r,ead_impcr80,ead_impcr80_r,ead_impcr81,ead_impcr81_r,ead_impcr82,ead_impcr82_r,ead_impcr83,ead_impcr83_r,ead_treadle,ead_treadle_r,ead_motorpump,ead_motorpump_r,ead_rotlegume,ead_rotlegume_r,ead_cresidue1,ead_cresidue1_r,ead_cresidue2,ead_cresidue2_r,ead_mintillage,ead_mintillage_r,ead_zerotill,ead_zerotill_r,ead_consag1,ead_consag1_r,ead_consag2,ead_consag2_r,ead_swc,ead_swc_r,ead_terr,ead_terr_r,ead_wcatch,ead_wcatch_r,ead_affor,ead_affor_r,ead_ploc,ead_ploc_r,ead_rdisp,ead_rdisp_r,ead_bbm,ead_bbm_r,ead_livIA,ead_livIA_r,ead_elepgrass,ead_elepgrass_r,ead_gaya,ead_gaya_r,ead_sasbaniya,ead_sasbaniya_r,ead_alfa,ead_alfa_r,ead_indprod,ead_indprod_r,ead_cross,ead_cross_r,ead_grass,ead_grass_r,ead_feed,ead_cross_largerum,ead_cross_largerum_r,ead_cross_smallrum,ead_cross_smallrum_r,ead_cross_poultry,ead_cross_poultry_r,sh_ea_ofsp,sh_ea_ofsp_r,sh_ea_awassa83,sh_ea_awassa83_r,sh_ea_desi,sh_ea_desi_r,sh_ea_kabuli,sh_ea_kabuli_r,sh_ea_avocado,sh_ea_avocado_r,sh_ea_mango,sh_ea_mango_r,sh_ea_papaya,sh_ea_papaya_r,sh_ea_sweetpotato,sh_ea_sweetpotato_r,sh_ea_fieldp,sh_ea_fieldp_r,sh_ea_impcr1,sh_ea_impcr1_r,sh_ea_impcr2,sh_ea_impcr2_r,sh_ea_impcr3,sh_ea_impcr3_r,sh_ea_impcr4,sh_ea_impcr4_r,sh_ea_impcr5,sh_ea_impcr5_r,sh_ea_impcr6,sh_ea_impcr6_r,sh_ea_impcr7,sh_ea_impcr7_r,sh_ea_impcr8,sh_ea_impcr8_r,sh_ea_impcr9,sh_ea_impcr9_r,sh_ea_impcr10,sh_ea_impcr10_r,sh_ea_impcr11,sh_ea_impcr11_r,sh_ea_impcr12,sh_ea_impcr12_r,sh_ea_impcr13,sh_ea_impcr13_r,sh_ea_impcr14,sh_ea_impcr14_r,sh_ea_impcr15,sh_ea_impcr15_r,sh_ea_impcr16,sh_ea_impcr16_r,sh_ea_impcr17,sh_ea_impcr17_r,sh_ea_impcr18,sh_ea_impcr18_r,sh_ea_impcr19,sh_ea_impcr19_r,sh_ea_impcr20,sh_ea_impcr20_r,sh_ea_impcr21,sh_ea_impcr21_r,sh_ea_impcr22,sh_ea_impcr22_r,sh_ea_impcr23,sh_ea_impcr23_r,sh_ea_impcr24,sh_ea_impcr24_r,sh_ea_impcr25,sh_ea_impcr25_r,sh_ea_impcr26,sh_ea_impcr26_r,sh_ea_impcr27,sh_ea_impcr27_r,sh_ea_impcr28,sh_ea_impcr28_r,sh_ea_impcr29,sh_ea_impcr29_r,sh_ea_impcr30,sh_ea_impcr30_r,sh_ea_impcr31,sh_ea_impcr31_r,sh_ea_impcr32,sh_ea_impcr32_r,sh_ea_impcr33,sh_ea_impcr33_r,sh_ea_impcr34,sh_ea_impcr34_r,sh_ea_impcr35,sh_ea_impcr35_r,sh_ea_impcr36,sh_ea_impcr36_r,sh_ea_impcr37,sh_ea_impcr37_r,sh_ea_impcr38,sh_ea_impcr38_r,sh_ea_impcr39,sh_ea_impcr39_r,sh_ea_impcr40,sh_ea_impcr40_r,sh_ea_impcr41,sh_ea_impcr41_r,sh_ea_impcr42,sh_ea_impcr42_r,sh_ea_impcr43,sh_ea_impcr43_r,sh_ea_impcr44,sh_ea_impcr44_r,sh_ea_impcr45,sh_ea_impcr45_r,sh_ea_impcr46,sh_ea_impcr46_r,sh_ea_impcr47,sh_ea_impcr47_r,sh_ea_impcr48,sh_ea_impcr48_r,sh_ea_impcr49,sh_ea_impcr49_r,sh_ea_impcr50,sh_ea_impcr50_r,sh_ea_impcr51,sh_ea_impcr51_r,sh_ea_impcr52,sh_ea_impcr52_r,sh_ea_impcr53,sh_ea_impcr53_r,sh_ea_impcr54,sh_ea_impcr54_r,sh_ea_impcr55,sh_ea_impcr55_r,sh_ea_impcr56,sh_ea_impcr56_r,sh_ea_impcr57,sh_ea_impcr57_r,sh_ea_impcr58,sh_ea_impcr58_r,sh_ea_impcr59,sh_ea_impcr59_r,sh_ea_impcr60,sh_ea_impcr60_r,sh_ea_impcr61,sh_ea_impcr61_r,sh_ea_impcr62,sh_ea_impcr62_r,sh_ea_impcr63,sh_ea_impcr63_r,sh_ea_impcr64,sh_ea_impcr64_r,sh_ea_impcr65,sh_ea_impcr65_r,sh_ea_impcr66,sh_ea_impcr66_r,sh_ea_impcr67,sh_ea_impcr67_r,sh_ea_impcr68,sh_ea_impcr68_r,sh_ea_impcr69,sh_ea_impcr69_r,sh_ea_impcr70,sh_ea_impcr70_r,sh_ea_impcr71,sh_ea_impcr71_r,sh_ea_impcr72,sh_ea_impcr72_r,sh_ea_impcr73,sh_ea_impcr73_r,sh_ea_impcr74,sh_ea_impcr74_r,sh_ea_impcr75,sh_ea_impcr75_r,sh_ea_impcr76,sh_ea_impcr76_r,sh_ea_impcr77,sh_ea_impcr77_r,sh_ea_impcr78,sh_ea_impcr78_r,sh_ea_impcr79,sh_ea_impcr79_r,sh_ea_impcr80,sh_ea_impcr80_r,sh_ea_impcr81,sh_ea_impcr81_r,sh_ea_impcr82,sh_ea_impcr82_r,sh_ea_impcr83,sh_ea_impcr83_r,sh_ea_treadle,sh_ea_treadle_r,sh_ea_motorpump,sh_ea_motorpump_r,sh_ea_rotlegume,sh_ea_rotlegume_r,sh_ea_cresidue1,sh_ea_cresidue1_r,sh_ea_cresidue2,sh_ea_cresidue2_r,sh_ea_mintillage,sh_ea_mintillage_r,sh_ea_zerotill,sh_ea_zerotill_r,sh_ea_consag1,sh_ea_consag1_r,sh_ea_consag2,sh_ea_consag2_r,sh_ea_swc,sh_ea_swc_r,sh_ea_terr,sh_ea_terr_r,sh_ea_wcatch,sh_ea_wcatch_r,sh_ea_affor,sh_ea_affor_r,sh_ea_ploc,sh_ea_ploc_r,sh_ea_rdisp,sh_ea_rdisp_r,sh_ea_bbm,sh_ea_bbm_r,sh_ea_livIA,sh_ea_livIA_r,sh_ea_elepgrass,sh_ea_elepgrass_r,sh_ea_gaya,sh_ea_gaya_r,sh_ea_sasbaniya,sh_ea_sasbaniya_r,sh_ea_alfa,sh_ea_alfa_r,sh_ea_indprod,sh_ea_indprod_r,sh_ea_cross,sh_ea_cross_r,sh_ea_grass,sh_ea_grass_r,sh_ea_largerum,sh_ea_largerum_r,sh_ea_smallrum,sh_ea_smallrum_r,sh_ea_poultry,sh_ea_poultry_r,wave,pw_w3,region,rural,ead_psnp,sh_ea_psnp,saq01,ea_id2
01010101601,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,100,100,0,0,0,0,0,0,100,100,100,100,0,0,0,0,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.090909,9.090909,,,,,81.818184,81.818184,,,,,,,72.727272,72.727272,18.181818,18.181818,,,,,54.545456,54.545456,,,0,0,,,,,,,,,,,,,,,,,,,,,,,3,2897.155,1,1,1,.30769232,1,010101088801601
01010201403,.729927,.729927,,,2.189781,2.189781,.729927,.729927,,,.729927,.729927,,,.729927,.729927,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,100,0,0,100,100,100,100,0,0,100,100,0,0,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,100,100,0,0,100,100,100,100,0,0,0,0,0,0,100,100,100,100,100,100,0,0,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,100,100,0,0,100,100,8.7591238,8.7591238,,,15.328467,15.328467,9.4890509,9.4890509,,,8.7591238,8.7591238,,,8.7591238,8.7591238,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.333333,8.333333,58.333332,58.333332,,,8.333333,8.333333,50,50,,,,,,,100,100,100,100,58.333332,58.333332,,,66.666664,66.666664,,,0,0,,,,,,,,,,,,,25,25,,,.018750001,.018750001,,,.010309278,.010309278,3,2492.7676,1,1,0,0,1,010102088801403
01010300106,,,,,,,,,5,,,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,0,,0,,100,,0,,100,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,100,,0,,0,,100,,0,,0,,0,,100,,100,,100,,0,,100,,0,,0,,100,,0,,0,,0,,0,,100,,100,,0,,100,100,,0,,100,,,,,,,,,,20,,,,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.181818,,,,,,27.272728,,,,,,,,36.363636,,27.272728,,9.090909,,,,9.090909,,,,0,,9.090909,,,,,,,,,,9.090909,,9.090909,,,,.25,,,,.33333334,,3,1352.4268,1,2,0,0,1,010103010100106
01010301804,,,,,5.5045872,5.5045872,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,100,100,0,0,0,0,100,100,0,0,0,0,0,0,100,100,100,100,100,100,0,0,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,100,100,0,0,100,100,,,,,64.220184,64.220184,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,10,80,80,,,,,90,90,,,,,,,90,90,90,90,20,20,,,20,20,,,0,0,,,,,,,,,,,,,30,30,,,.041666668,.041666668,,,.027027028,.027027028,3,3971.7622,1,1,1,.30000001,1,010103088801804
01010500204,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,100,100,0,0,0,0,0,0,100,100,100,100,0,0,0,0,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,100,100,100,100,100,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.090909,9.090909,100,100,,,,,,,72.727272,72.727272,72.727272,72.727272,,,,,9.090909,9.090909,,,0,0,,,,,,,,,,,,,18.181818,18.181818,,,.022727273,.022727273,.065217391,.065217391,.013513514,.013513514,3,3921.9602,1,1,0,0,1,010105088800204
01010600402,,,,,.98039216,.98039216,.98039216,.98039216,,,,,,,,,,,,,.98039216,.98039216,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,100,100,100,100,0,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,100,100,0,0,0,0,0,0,100,100,100,100,0,0,0,0,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,0,0,0,100,100,,,,,9.8039217,9.8039217,11.764706,11.764706,,,,,,,,,,,,,13.725491,13.725491,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.666666,16.666666,,,,,41.666668,41.666668,,,,,,,91.666664,91.666664,83.333336,83.333336,,,,,25,25,,,0,0,,,,,,,,,,,,,25,25,,,,,,,.045454547,.045454547,3,3426.167,1,1,0,0,1,010106088800402
